wall_ms,sse,stage
2704627,1127.515477987281,schedule
2708322,1124.158883252997,schedule
2712139,1122.4195474527835,schedule
2715438,1121.9603183845447,schedule
2719152,1121.85023242952,schedule
2722862,1121.1839631218209,schedule
2830333,816.7373331473034,schedule
2935192,815.9457099573244,schedule
2938784,815.2868963101075,schedule
2943757,815.2772121902242,schedule
2947899,814.2639689177836,schedule
2953297,813.913920886476,schedule
2961957,813.6851422174016,schedule
2967472,813.5073254181061,schedule
2972300,813.409713810975,schedule
2980746,813.2379221975904,schedule
2985098,813.225329956602,schedule
2988994,812.974546504569,schedule
2993308,812.9154176224812,schedule
2999968,812.8631317060343,schedule
3005226,812.8603539086035,schedule
3010094,812.804200999354,schedule
3014624,812.801176523137,schedule
3019567,812.7749993798711,schedule
3031662,812.5697066534162,schedule
3037077,812.2319728390096,schedule
3042108,812.1936961410767,schedule
3046466,812.1523005246664,schedule
3050644,811.5190937944213,schedule
3054400,811.5060100497075,schedule
3059292,811.4084735751806,schedule
3063344,810.5395801317507,schedule
3072265,810.426813002061,schedule
3075653,810.4181112366207,schedule
3079094,810.2484583533592,schedule
3082771,810.0769156544875,schedule
3218527,800.4553297270236,schedule
3232375,799.8612396031278,schedule
3237777,799.0785254350926,schedule
3241612,798.9549918101162,schedule
3245320,798.8362849445933,schedule
3248544,798.6367911213836,schedule
3253000,798.2782619195027,schedule
3261314,798.1815866456604,schedule
3265510,797.882594087906,schedule
3271614,797.8103990460446,schedule
3279733,797.6582971714039,schedule
3283826,797.613014963308,schedule
3289259,797.5885758600647,schedule
3294960,797.5805374348985,schedule
3305092,797.5772632324596,schedule
3316857,797.3932024535542,schedule
3321088,797.36460033742,schedule
3327177,797.3567984318512,schedule
3331684,797.1714467758392,schedule
3335851,797.1088725094513,schedule
3341294,797.0227002140332,schedule
3345790,796.2842004462225,schedule
3350559,796.2655302477824,schedule
3356903,796.2554683494757,schedule
3361998,796.1311393184922,schedule
3365666,796.0092760404489,schedule
3369333,795.7814040406912,schedule
3372958,795.3664774630657,schedule
3377574,793.6934030308905,schedule
3381296,793.5326625089007,schedule
3494100,792.5698718648817,schedule
3600440,792.1353447252953,schedule
3608840,791.7586480908207,schedule
3621189,791.7382221364393,schedule
3629578,791.6027569109953,schedule
3637183,791.554126117801,schedule
3640827,790.9052404202622,schedule
3652202,790.9047899130604,schedule
3663954,790.7496640231979,schedule
3672094,790.4259266886487,schedule
3678639,790.3641897859936,schedule
3683239,789.7062959730224,schedule
3691354,789.705146686603,schedule
3696503,789.6110613514034,schedule
3700322,789.4074969312749,schedule
3704729,787.9559676544715,schedule
3709263,787.9056094016061,schedule
3712657,787.8488606214343,schedule
3716193,787.7487276078692,schedule
3719876,787.5934076107582,schedule
3723980,787.5672446690209,schedule
3728479,786.8132908406745,schedule
3731842,785.6054693962986,schedule
3735194,784.6810703557431,schedule
3738496,784.1692286608117,schedule
3741729,784.0867692561895,schedule
3745438,783.9046217696508,schedule
3749171,783.4410358849074,schedule
3861434,782.5879316429186,schedule
3875422,782.2550374846228,schedule
3879858,782.1274978941005,schedule
3883670,780.571915827672,schedule
3888563,780.500051663899,schedule
3893135,780.1741943577193,schedule
3901373,780.1725805498794,schedule
3913143,780.0510350083084,schedule
3917681,780.0124254806233,schedule
3940487,779.8765925740634,schedule
3948526,779.5948398092764,schedule
3954847,779.543599228783,schedule
3959242,778.9739493801449,schedule
3969513,778.9065840875346,schedule
3972959,778.7701327494879,schedule
3976479,778.5494573324561,schedule
3981109,778.4111217249205,schedule
3984785,778.3708758953478,schedule
3989106,778.24089215599,schedule
