wall_ms,sse,stage
3861500,859.983170963115,schedule
3865978,859.8313904152986,schedule
3871068,859.8017106419035,schedule
3874893,859.6369498080164,schedule
3879152,859.5572427588168,schedule
3883592,859.0266232746055,schedule
3888582,858.816998782778,schedule
3896291,858.7723107570469,schedule
3906499,858.7007482816741,schedule
3917296,858.6522533889502,schedule
3921665,858.4667666620699,schedule
3930079,858.3247276961083,schedule
3934424,858.1700290447368,schedule
3938615,858.1028607601295,schedule
3943250,857.4123895970795,schedule
3950508,856.3595901068682,schedule
3954166,849.947482051169,schedule
3958473,848.3436972130949,schedule
3962445,847.8764397418918,schedule
3966437,846.8176183549785,schedule
3970850,846.5215511992337,schedule
4128949,842.9346870310667,schedule
4145858,842.178456726609,schedule
4156037,841.8229824772361,schedule
4166129,841.7572598811812,schedule
4176094,840.7039178213784,schedule
4180399,839.2196619248687,schedule
4185652,839.132109966587,schedule
4191354,838.5352678298264,schedule
4195741,838.420799613274,schedule
4201744,838.3786740537793,schedule
4206334,838.1121138038219,schedule
4211033,838.0970937963724,schedule
4219460,838.0170200124204,schedule
4225208,837.7400658608104,schedule
4229607,837.7046700233043,schedule
4234854,837.6535932122542,schedule
4253489,837.3511019541606,schedule
4258423,837.2997161461481,schedule
4263467,836.899020423275,schedule
4268561,836.1014849944397,schedule
4273092,835.3964542854856,schedule
4277061,834.3569839107752,schedule
4281145,833.0619093739447,schedule
4285460,832.8957465249803,schedule
4289885,832.7458078421662,schedule
4450974,828.9848326011348,schedule
4560719,828.3142329902488,schedule
4570614,827.9467038610961,schedule
4590187,827.767079192906,schedule
4594575,827.6341415714392,schedule
4602217,827.6186968971952,schedule
4609541,827.6018271000487,schedule
4614484,827.3320540790467,schedule
4620913,827.315220841292,schedule
4627311,827.2796100598579,schedule
4643530,827.2315779948243,schedule
4648241,827.0441388738033,schedule
4653816,826.9556499767295,schedule
4658460,826.9392304693097,schedule
4663712,826.5631112230055,schedule
4669306,826.070917731461,schedule
4672914,825.9183614082293,schedule
4677966,825.7815323246269,schedule
4682635,823.9511800436077,schedule
4686731,822.4724046421135,schedule
4691867,822.3422335553674,schedule
4695858,821.4883166102258,schedule
4699949,817.6176488007449,schedule
4705286,817.3643270854449,schedule
4708638,815.8063637363718,schedule
4858011,807.5289225434337,schedule
4872676,806.9394370061141,schedule
4881520,806.6191094394394,schedule
4899684,806.500137236018,schedule
