wall_ms,sse,stage
576867,225.9105964690857,schedule
577723,225.85895940555363,schedule
578487,225.82609961286127,schedule
579314,225.82244403472717,schedule
580274,225.81322837644427,schedule
581072,225.81276122148947,schedule
582085,225.80921231625086,schedule
583014,225.80244458616016,schedule
583934,225.7500874979793,schedule
584914,225.02764391565862,schedule
585871,224.6679684670394,schedule
587019,224.441726098749,schedule
587918,224.42650049491718,schedule
588847,224.39852107466385,schedule
589817,224.39752220550466,schedule
593077,224.31732235956216,schedule
594072,224.25663345183247,schedule
594954,224.1922845210071,schedule
595710,224.15381519347932,schedule
596706,223.99892252083418,schedule
598052,223.93857409033922,schedule
599053,223.9172007382101,schedule
599967,223.90934164115535,schedule
600737,223.90893974274675,schedule
601423,223.90803135938566,schedule
602153,223.84452127795558,schedule
602878,223.84378878416558,schedule
603566,223.80175107558298,schedule
604510,223.75136316078627,schedule
605595,223.7485638681571,schedule
606418,223.73948530409396,schedule
607115,223.73831023938286,schedule
608167,223.7353874020325,schedule
609122,223.7056196768846,schedule
609912,223.6443181026722,schedule
610761,223.56186542396594,schedule
611633,223.5576738128341,schedule
612469,223.53140812252414,schedule
613288,223.50298868190885,schedule
614069,223.50268516580638,schedule
614992,223.4896794935765,schedule
615970,223.31146357583242,schedule
616786,223.14570061675704,schedule
617484,223.0865413168903,schedule
618197,223.07108528769226,schedule
619090,223.0441218158806,schedule
619876,223.0440213325333,schedule
620761,223.04034179347713,schedule
621572,222.95805169696456,schedule
622312,222.93995942199535,schedule
623139,222.77333285420588,schedule
623910,222.7653286866041,schedule
624675,222.71348401351793,schedule
625508,222.59847908445948,schedule
626298,222.5933014260326,schedule
627141,222.54391346418686,schedule
627931,222.53875796546902,schedule
628717,222.51745532001644,schedule
629426,222.45762800822183,schedule
630198,222.21563956284405,schedule
631190,222.1667073342653,schedule
631910,222.00620826015847,schedule
632645,221.99908904341603,schedule
633287,221.8635626152795,schedule
634029,221.86340882085247,schedule
634818,221.81498351246117,schedule
636771,221.6618993573451,schedule
637504,221.66147510205988,schedule
638272,221.65648401603156,schedule
638983,221.5006688359954,schedule
639760,221.42703346702623,schedule
640641,221.24232872384496,schedule
641333,221.23646537467752,schedule
642099,221.22610183264442,schedule
642827,221.16614920542406,schedule
643704,221.16486110655927,schedule
644371,221.11228621552712,schedule
646496,221.0971003019175,schedule
647317,220.92469744263772,schedule
648093,220.8623507367786,schedule
648892,220.75189197158198,schedule
649754,220.73316085467093,schedule
650657,220.63265132990054,schedule
693946,220.12919377761466,schedule
696648,220.11186484635803,schedule
697466,220.10254104572957,schedule
698643,220.08970689179776,schedule
699368,220.0647645176986,schedule
700114,220.03957489659288,schedule
700927,219.97798480167538,schedule
701681,219.97781449957102,schedule
702717,219.9757695098039,schedule
703670,219.96325587342835,schedule
704487,219.92075099387148,schedule
705271,219.9121011766162,schedule
706036,219.89725234187728,schedule
706767,219.878048671467,schedule
707612,219.8771313954491,schedule
708439,219.8769544929856,schedule
709535,219.87571561051027,schedule
